1516924328967,70,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,70,0,0
1516924329347,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924329567,72,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,72,0,0
1516924329947,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924330167,80,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,80,0,0
1516924330547,6,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,6,0,0
1516924330767,71,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,71,0,0
1516924331147,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924331368,72,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,72,0,0
1516924331747,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924331967,72,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,72,0,0
1516924332347,8,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,8,0,0
1516924332567,66,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,66,0,0
1516924332947,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924333167,77,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,77,0,0
1516924333547,4,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,4,0,0
1516924333768,72,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,72,0,0
1516924334147,6,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,6,0,0
1516924334367,66,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,66,0,0
1516924334747,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924334968,69,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,69,0,0
1516924335348,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924335567,68,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,68,0,0
1516924335947,8,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,8,0,0
1516924336167,70,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,70,0,0
1516924336547,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924336767,68,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,68,0,0
1516924337147,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924337367,69,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,69,0,0
1516924337747,8,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,8,0,0
1516924337968,66,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,66,0,0
1516924338347,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924338567,73,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,73,0,0
1516924338947,12,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,12,0,0
1516924339167,69,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,69,0,0
1516924339547,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924339767,69,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,69,0,0
1516924340147,6,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,6,0,0
1516924340367,70,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,70,0,0
1516924340747,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924340967,70,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,70,0,0
1516924341347,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924341567,87,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,87,0,0
1516924341947,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924342167,70,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,70,0,0
1516924342547,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924342767,67,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,67,0,0
1516924343147,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924343368,72,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,72,0,0
1516924343747,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924343967,75,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,75,0,0
1516924344347,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924344567,72,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,72,0,0
1516924344947,6,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,6,0,0
1516924345167,71,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,71,0,0
1516924345547,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924345767,69,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,69,0,0
1516924346147,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924346367,70,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,70,0,0
1516924346747,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924346967,68,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,68,0,0
1516924347348,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924347567,69,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,69,0,0
1516924347947,6,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,6,0,0
1516924348167,67,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,67,0,0
1516924348548,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924348768,74,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,74,0,0
1516924349147,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924349367,68,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,68,0,0
1516924349747,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924349967,68,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,68,0,0
1516924350347,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924350567,69,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,69,0,0
1516924350947,4,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,4,0,0
1516924351167,71,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,71,0,0
1516924351547,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924351767,68,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,68,0,0
1516924352147,44,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,44,0,0
1516924352367,74,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,74,0,0
1516924352748,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924352967,67,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,67,0,0
1516924353348,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924353567,69,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,69,0,0
1516924353947,6,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,6,0,0
1516924354167,73,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,73,0,0
1516924354547,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924354767,67,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,67,0,0
1516924355147,6,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,6,0,0
1516924355368,81,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,81,0,0
1516924355747,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924355968,96,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,96,0,0
1516924356347,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924356567,73,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,73,0,0
1516924356947,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924357167,73,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,73,0,0
1516924357547,8,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,8,0,0
1516924357767,73,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,73,0,0
1516924358147,4,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,4,0,0
1516924358367,74,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,74,0,0
1516924358747,6,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,6,0,0
1516924358967,75,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,75,0,0
1516924359348,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924359567,73,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,73,0,0
1516924359947,7,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,7,0,0
1516924360167,77,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,77,0,0
1516924360547,8,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,8,0,0
1516924360767,79,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,79,0,0
1516924361147,5,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,5,0,0
1516924361367,74,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,74,0,0
1516924361748,6,1 sensors AWS,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@1190b0a1.,1 sensors AWS 1-1,,true,,20,0,1,2,6,0,0
1516924361967,69,1 sensors Google,200,publish successfully for Connection org.fusesource.mqtt.client.CallbackConnection@60e432d6.,1 sensors Google 2-1,,true,,20,0,1,2,69,0,0
